51332205338,fdg,164,120
51332228034,dea,123,95
51332242578,bba,157,8
51332254048,edf,41,131
51332269768,dac,2,11
51332269969,eec,159,194
51332270241,egd,250,287
51332298204,gdg,98,307
51332302062,bcb,137,9
51332322180,dff,211,126
51332331772,ecd,72,141
51332333881,gcg,157,149
51332340409,fge,16,93
51332351932,edb,51,220
51332363396,dca,269,241
51332389086,dfg,213,234
51332419688,fga,280,211
51332432705,bcf,257,293
51332444962,cbg,254,154
51332452844,gdf,91,138
51332459569,eef,2,25
51332473252,aeg,135,138
51332499374,abf,253,36
51332501784,ffd,112,55
51332508036,ccc,218,82
51332514187,efb,298,171
51332552728,ccf,134,191
51332564474,bec,82,73
51332567698,bdf,8,204
51332579342,caa,255,110
51332580662,cde,17,332
51332590773,dcg,234,77
51332608477,dde,163,317
51332613562,fef,290,10
51332616578,dgf,201,268
51332620878,gaa,225,29
51332626764,abe,241,76
51332629340,dag,18,41
51332639791,gbb,183,148
51332641743,fee,64,82
51332654796,bed,160,51
51332660885,gcg,107,120
51332681508,ege,121,51
51332688901,bdb,244,128
51332711669,ead,298,56
51332729620,edb,256,189
51332742566,bag,275,325
51332771731,dbe,172,24
51332775094,ceg,17,194
51332781558,bge,260,179
51332830012,gfd,175,5
51332830946,dgc,106,132
51332868752,bde,164,90
51332873513,ege,177,51
51332877606,fdg,135,142
51332880940,aee,45,216
51332896433,ebb,252,101
51332912780,cdf,198,171
51332913865,daa,197,154
51332927197,fbg,102,189
51332933241,efe,224,68
51332941039,fdf,199,89
51332968640,gbg,208,111
51332983599,fea,222,233
51333000228,bfa,252,356
51333012697,bfd,283,148
51333030919,cff,275,63
51333033193,ecb,74,370
51333042484,bbb,249,218
51333071710,dac,270,12
51333087676,abb,79,144
51333088659,fff,200,128
51333093154,ffe,233,338
51333095814,gfc,297,248
51333100560,eff,109,204
51333110761,fdc,153,302
51333125544,cbd,200,49
51333131796,ccb,95,14
51333138352,geb,131,33
51333148765,bff,142,307
51333149343,gcf,119,122
51333150580,cee,287,177
51333159957,dcd,181,214
51333160845,fgd,41,50
51333169908,abg,174,35
51333177966,agc,169,375
51333188558,bdg,251,71
51333195429,ege,99,54
51333216369,dde,39,310
51333220585,bfc,54,224
51333221530,fga,266,170
51333233475,dfg,74,215
51333241407,eab,295,40
51333255614,gbe,109,39
51333256181,efd,15,207
51333257915,ged,226,238
51333274363,dgb,287,85
51333316298,aca,135,48
51333317164,ggc,157,338
51333321570,gcd,127,20
51333352922,afg,161,45
51333377450,fdg,152,124
51333381253,fcd,27,18
51333394756,cad,195,5
51333406213,acd,228,155
51333411255,eea,238,143
51333480327,gab,224,50
51333504499,ggf,53,27
51333506814,egb,289,96
51333536513,dfc,122,108
51333543198,abe,238,76
51333573664,ecc,22,242
51333606083,ddg,291,380
51333617814,ebg,250,135
51333620966,feb,177,366
51333642267,bea,156,113
51333642970,aeb,221,259
51333649931,agb,283,130
51333652247,ddf,144,27
51333680709,bcf,161,234
51333686986,gbf,8,161
51333704640,dde,16,313
51333711161,bdc,248,262
51333711266,fge,53,95
51333740555,feg,15,145
51333741309,ega,223,191
51333748444,eca,214,99
51333780101,aaa,285,308
51333803482,gdd,228,35
51333843446,dbc,147,194
51333845478,gfg,193,248
51333875822,feg,100,160
51333881291,dcb,151,228
51333903353,bgd,247,39
51333948417,bef,109,147
51333976147,ecb,35,436
51334012203,gff,107,175
51334015282,fec,194,184
51334017728,bfe,28,34
51334030557,dac,221,12
51334036344,bcd,193,200
51334043375,faa,226,267
51334056947,dag,186,39
51334075181,bbg,269,198
51334078755,fab,212,235
51334080579,cfd,278,101
51334086949,ede,205,137
51334102734,dge,189,173
51334105334,efb,153,150
51334114390,fbf,62,144
51334126232,bab,210,485
51334147058,cec,228,185
51334154852,fgb,115,81
51334160607,bac,144,9
51334163699,bbf,222,274
51334193411,ebf,1,40
51334219063,dfe,71,51
51334221997,acc,217,240
51334229044,gge,63,268
51334246657,ddb,80,5
51334269429,gad,1,28
51334273173,egf,185,137
51334278168,cfa,37,46
51334289245,aga,265,156
51334294668,acg,202,172
51334301592,bab,60,509
51334336641,bgb,118,110
51334338109,ebd,84,20
51334349530,eae,236,241
51334360788,afe,14,28
51334396456,aea,215,5
51334407136,cbe,201,196
51334414994,fda,233,261
51334423130,gdc,42,164
51334458456,bfg,282,139
51334470925,bbe,162,327
51334535089,afd,113,391
51334547600,aba,295,104
51334553501,bfb,264,44
51334603591,dag,290,41
51334606434,gfe,40,94
51334622368,beb,82,154
51334625395,bga,45,71
51334681846,dge,158,193
51334698223,beg,19,213
51334705903,ded,286,177
51334712900,cgf,275,261
51334757223,dga,65,366
51334757509,adg,173,25
51334791238,eee,181,66
51334793175,egd,143,281
51334805843,fdf,184,74
51334831569,ccb,87,16
51334842628,gbc,112,225
51334860681,gbc,55,245
51334864728,dad,124,65
51334867655,bdf,58,208
51334897483,cgc,140,201
51334944208,gaa,187,32
51334952345,ffa,170,247
51334973392,fea,54,274
51334993389,ffd,171,44
51335053708,gbf,43,165
51335066209,bgc,183,235
51335067308,fbb,207,237
51335070417,egg,284,95
51335085669,fgf,27,218
51335086002,fbe,228,42
51335086862,gca,27,395
51335098799,dbe,72,28
51335137800,efd,11,211
51335141015,gbb,114,167
51335163465,agf,107,121
51335168266,ddf,214,31
51335230595,fba,150,188
51335253733,efg,36,178
51335270808,fce,215,229
51335289123,bfb,284,41
51335309550,cfa,289,46
51335310311,aag,28,115
51335375659,gae,106,194
51335388993,aab,298,350
51335390958,fgb,222,72
51335391647,fgf,274,189
51335394996,cfb,131,40
51335399295,baa,182,130
51335401711,efd,35,170
51335407677,aff,241,249
51335440071,gda,5,263
51335484186,baf,160,254
51335544711,eeg,113,253
51335552259,agd,282,126
51335558429,gee,82,231
51335558991,dbg,247,204
51335611171,fgc,129,86
51335646261,gce,94,204
51335663520,eag,163,168
51335677364,bfg,12,136
51335715009,eac,71,112
51335725963,dfb,25,63
51335731073,acg,237,163
51335736734,dfa,165,377
51335741983,dac,54,11
51335782155,bee,285,266
51335787542,dgf,297,270
51335791836,ceg,4,205
51335794044,ade,110,139
51335804543,cge,132,209
51335809658,bac,170,7
51335812261,gfb,276,155
51335841449,dca,210,274
51335860030,age,31,108
51335860811,acb,68,32
51335862278,gee,292,242
51335874255,eba,210,109
51335922559,gdf,129,146
51335930115,dfd,235,194
51335937786,adc,46,127
51335963270,ada,227,216
51335966603,cce,71,259
51335968122,dbd,290,220
51335980051,ceb,38,97
51335982105,efc,184,411
51335989174,efb,292,141
51336019616,dbb,31,201
51336020698,cec,297,205
51336022067,ffc,247,74
51336028689,fda,166,245
51336028941,ffg,104,221
51336043117,dec,152,184
51336072993,bcc,198,162
51336094630,ecf,192,121
51336125120,fbd,25,117
51336151732,fca,205,168
51336175757,geg,45,120
51336179360,ece,56,117
51336181561,bba,33,7
51336196987,cdd,258,281
51336198743,bcg,63,204
51336201680,fgf,61,156
51336214016,fbc,189,5
51336263148,gaf,274,129
51336263792,dcc,244,68
51336263836,aac,141,56
51336269799,gdg,258,291
51336272844,bae,232,195
51336284458,bce,139,136
51336291090,gda,137,234
51336331514,eca,203,97
51336374000,aee,100,233
51336390938,dgd,20,127
51336392224,ddc,106,172
51336420999,beg,250,198
51336425359,fgf,234,131
51336433575,fcc,113,189
51336434705,bgf,131,101
51336441462,dbb,288,172
51336441985,dfe,72,46
51336447106,cef,20,189
51336456465,bac,18,7
51336464844,dga,68,318
51336480972,ecf,188,122
51336484873,fdg,101,119
51336497455,bdb,223,152
51336525510,gea,170,162
51336525634,add,251,215
51336533700,cfc,286,82
51336568473,dda,296,330
51336601827,dcd,240,218
51336602486,gdf,106,121
51336627293,edc,138,106
51336648484,gba,50,182
51336652868,gde,93,272
51336690486,adf,220,13
51336707125,deb,59,243
51336736388,bde,226,100
51336750755,bdd,135,42
51336760999,dea,29,76
51336767876,cag,273,324
51336774020,gcc,116,31
51336813746,bca,107,136
51336845982,fed,190,74
51336859771,efa,97,14
51336894483,fcg,1,169
51336897305,dga,73,321
51336954823,fdb,110,296
51336964635,bga,281,73
51336965215,edd,9,97
51336975109,cda,20,132
51337004187,egg,248,89
51337004996,aab,94,318
51337049501,dbc,218,157
51337078643,feb,70,336
51337114542,fee,52,95
51337122799,bfa,200,366
51337155732,cdg,290,392
51337159295,dfg,198,204
51337171626,ebb,256,99
51337174455,aca,39,41
51337177424,ggc,37,277
51337183512,ege,153,44
51337193168,fdg,185,122
51337199546,fae,24,250
51337217437,cdf,172,153
51337230046,edg,79,213
51337273752,ebb,285,107
51337284406,eaa,183,177
51337295329,cdc,151,78
51337333950,aad,281,201
51337334695,gag,21,167
51337373617,cgg,165,221
51337374397,fcb,65,66
51337374917,fdd,269,116
51337376516,fff,98,142
51337377775,aag,236,113
51337387344,bgb,298,94
51337389141,ccd,137,169
51337434913,fge,182,76
51337449919,eec,127,166
51337451836,daf,72,264
51337464494,cba,184,179
51337469157,cdb,47,5
51337511356,afc,139,139
51337562969,bdg,75,68
51337566924,cab,218,70
51337567913,dcf,112,107
51337576224,adb,263,52
51337592842,ccf,86,154
51337616255,ccg,39,173
51337632030,edf,101,148
51337638590,dgd,52,114
51337687474,fda,214,291
51337712271,bad,20,181
51337738313,eaf,194,365
51337739659,cbf,57,134
51337752671,fef,189,11
51337781623,deg,179,72
51337797423,dbf,45,170
51337832951,gbf,219,165
51337859990,cfe,191,146
51337862340,gec,288,5
51337863305,fga,251,178
51337891321,acb,213,35
51337893096,cgb,77,35
51337909960,cfa,65,52
51337930640,abf,219,38
51337934320,dee,150,118
51337949956,cgd,123,75
51338015369,fed,272,79
51338016902,abd,198,143
51338019884,cef,99,198
51338025240,dba,100,270
51338027874,aec,242,40
51338047941,ddd,80,44
51338069438,aee,174,216
51338088616,bcb,225,9
51338097779,aae,143,250
51338098791,efa,193,15
51338103316,dce,70,152
51338137247,eef,67,28
51338152184,ebe,219,31
51338157044,eea,156,145
51338168250,faf,221,100
51338169342,beg,228,211
51338171835,aeg,192,150
51338184520,bff,190,310
51338199022,afa,285,332
51338224394,gae,65,186
51338236434,bgg,2,283
51338257854,eda,105,96
51338272298,efb,158,145
51338279242,gcb,247,122
51338283214,agd,203,115
51338287083,efb,3,147
51338308194,ggg,120,106
51338315271,adg,204,28
51338341777,cbg,180,123
51338348633,afb,17,212
51338402939,bde,54,109
51338405820,gfe,2,103
51338424863,egg,201,74
51338430082,cgf,261,292
51338435215,feb,269,319
51338449398,bag,222,302
51338464407,beb,176,164
51338465145,gac,25,204
51338526698,fag,145,142
51338535284,abf,208,33
51338562635,fbe,94,47
51338601195,dbf,250,190
51338602704,dae,215,263
51338628117,deg,265,69
51338628507,fac,65,22
51338635138,fab,29,258
51338640246,afe,175,28
51338646624,acf,245,192
51338648835,dbb,251,141
51338662987,dbd,150,215
51338665217,egc,297,302
51338698754,ggb,147,250
51338700624,gfa,79,98
51338702248,cbd,102,39
51338754700,ccc,92,77
51338793687,eba,79,110
51338830925,egc,175,338
51338838258,dff,163,100
51338844792,cdf,24,148
51338847446,fbg,37,185
51338871125,aga,36,140
51338890526,dcg,86,85
51338896714,dgg,289,238
51338900878,acc,119,223
51338941018,dfc,96,89
51338945722,adf,9,10
51338955305,ebb,186,90
51338965887,ced,272,122
51338967996,bgc,83,220
51338971395,feg,84,179
51338987326,agb,42,150
51338989819,bea,58,102
51339002498,ddc,217,166
51339003823,gdg,239,238
51339041434,agc,131,423
51339046671,eab,233,33
51339049545,ebe,268,34
51339051677,bfg,185,123
51339062137,bfa,184,296
51339064617,efc,230,431
51339073863,eca,163,115
51339084940,fgb,183,67
51339098924,ecc,11,258
51339112950,cga,295,187
51339113233,gef,195,238
51339113805,bbc,47,15
51339117222,cae,15,159
51339122592,bec,291,72
51339124441,edg,21,176
51339127325,dec,258,180
51339129004,acf,10,159
51339132007,gcg,181,133
51339137624,aga,275,112
51339141232,dff,94,99
51339217375,fdb,18,293
51339246923,gef,269,280
51339267683,ead,82,46
51339281735,bdc,97,217
51339300154,acd,178,124
51339304455,cfd,60,95
51339304905,gge,169,235
51339327171,ccb,234,14
51339336367,abe,225,60
51339369662,efe,269,63
51339376553,bba,94,6
51339392794,bab,17,564
51339394075,abb,102,115
51339413805,ceg,282,186
51339432226,dab,161,152
51339450129,def,50,367
51339451708,fad,105,33
51339481990,cbb,246,61
51339497579,cdd,132,323
51339506999,cgb,205,28
51339511882,fge,162,65
51339512167,bbd,68,448
51339573412,gbd,148,88
51339583408,bbc,40,15
51339600466,dcc,187,69
51339614336,afd,124,359
51339622307,eeb,235,172
51339625449,cac,235,84
51339645839,cfb,27,42
51339657013,aeb,151,287
51339671974,eed,195,86
51339698862,bed,279,47
51339716414,dge,127,175
51339718461,ebc,228,24
51339741803,cdc,248,76
51339770635,ace,294,134
51339787881,bbg,231,198
51339792321,ebf,200,38
51339795733,bdc,283,240
51339815523,dgc,131,137
51339821897,daa,103,177
51339823193,eff,159,204
51339823791,abg,96,39
51339830288,cea,148,45
51339833015,cff,286,54
51339838013,ggd,96,258
51339848120,gag,168,193
51339862173,gga,23,58
51339863595,dac,110,9
51339887779,bea,206,92
51339899505,caf,181,146
51339923222,gdd,29,40
51339940639,fcf,16,218
51339941452,gca,92,446
51339955156,fcd,137,15
51339964813,aef,205,66
51339973197,cad,220,5
51339975218,ffg,235,249
51339996482,egf,256,119
51339996695,bcd,10,188
51340004895,fcg,256,138
51340010278,fgd,45,59
51340010921,ecc,162,208
51340011055,ada,280,198
51340023727,ecg,186,32
51340024093,cca,169,67
51340027632,fba,103,169
51340042184,dag,169,46
51340043468,cde,276,322
51340063159,bce,37,149
51340067673,abc,82,202
51340077586,aee,114,244
51340085874,dgf,165,315
51340093253,dgc,211,143
51340136753,caa,9,119
51340147356,dff,59,107
51340152218,ebg,195,155
51340156191,aga,233,104
51340194198,bae,71,163
51340203534,geg,97,132
51340207231,aed,297,135
51340302967,dad,195,52
51340335590,gef,168,322
51340339986,agf,224,104
51340348999,abf,280,36
51340364703,bfd,235,149
51340368143,dga,279,375
51340388508,fgg,280,173
51340399903,cca,268,69
51340401353,gdb,17,232
51340412022,baf,200,220
51340426799,ffb,205,154
51340438637,afd,165,348
51340451103,fde,205,178
51340516203,bbe,281,359
51340519660,cfg,33,88
51340525474,aca,18,36
51340531543,cbb,243,51
51340557629,gdf,237,118
51340569526,aed,155,117
51340576622,ddg,45,448
51340610716,adc,180,129
51340625675,egb,135,113
51340628390,gcf,268,107
51340657091,deb,14,247
51340689633,ggc,48,229
51340692923,aeg,88,130
51340699091,fbd,272,106
51340739244,ded,52,184
51340762960,cbc,111,200
51340776480,agg,231,241
51340786597,ceb,241,100
51340848435,cdc,97,80
51340866862,aag,256,127
51340869932,ddb,259,5
51340881302,abf,61,30
51340885066,ccc,32,86
51340894372,eee,32,52
51340927252,dfa,218,433
51340942387,gfg,253,238
51340968327,geb,118,38
51340984239,ega,230,173
51340987531,ecd,230,122
51340994467,ddd,206,47
51341062848,eed,181,93
51341117629,cec,184,164
51341159124,ead,139,46
51341241480,eaf,79,375
51341245541,bda,165,103
51341248500,gbb,213,168
51341249277,ade,174,112
51341267819,bdb,132,121
51341301875,gbg,145,106
51341309966,gee,162,200
51341359405,aaf,287,145
51341359606,fdg,42,145
51341365408,dgd,248,118
51341371277,cfa,93,61
51341398980,fcb,28,73
51341407722,edf,116,149
51341464876,gdc,247,152
51341470275,bbg,124,192
51341490111,cfb,244,35
51341504765,bee,142,228
51341543424,ggf,286,22
51341562803,bdb,90,113
51341570065,gfc,87,282
51341578507,cee,284,192
51341598122,gbf,99,160
51341616764,cbc,132,224
51341617051,adc,54,121
51341617667,fgc,278,88
51341634974,fec,196,178
51341645770,dcg,43,68
51341657251,bgc,100,184
51341665026,bbc,145,13
51341668020,ddg,157,465
51341678278,faa,191,237
51341679926,fad,178,34
51341710550,ebb,82,101
51341712829,dba,179,275
51341735180,fbg,246,209
51341740297,ecg,81,35
51341752728,ccd,21,189
51341759295,fff,55,157
51341770416,cdg,181,399
51341774311,eef,92,26
51341780894,bde,90,103
51341783847,gda,10,257
51341786928,fgc,41,97
51341810394,fcb,261,71
51341825822,cgc,11,196
51341836893,ceb,110,105
51341838100,bge,284,186
51341839084,aff,88,251
51341849127,gge,28,272
51341871205,cad,218,5
51341873447,feb,209,303
51341901378,gdc,260,176
51341921426,bbc,4,11
51341927743,cea,261,41
51341940603,fbb,24,203
51341963407,gef,171,276
51341964190,aaa,85,267
51341993540,gbe,198,44
51341999200,ffe,30,321
51342011424,fca,135,188
51342018949,ecf,225,104
51342028378,ecb,41,388
51342043088,beg,224,251
51342104204,fac,212,17
51342107271,fge,18,55
51342109553,fdd,19,118
51342155843,fdc,202,268
51342158705,eee,218,44
51342176948,gad,214,28
51342190967,aad,55,182
51342201564,eed,235,110
51342209624,caa,20,101
51342253207,egg,285,69
51342292450,fcc,127,173
51342295943,gcd,60,18
51342296081,ccc,201,82
51342314713,cfe,167,122
51342315374,bdc,249,285
51342321080,gad,220,26
51342329899,abc,86,238
51342340852,efb,202,130
51342348838,gag,36,191
51342356002,eef,220,26
51342367439,afd,38,323
51342367759,eag,230,161
51342380812,eae,93,253
51342387374,ega,58,186
51342409906,gfd,167,5
51342434993,aaf,61,139
51342437519,fee,5,86
51342457014,fbd,36,91
51342468584,fcg,81,115
51342484419,bac,4,6
51342488663,ccf,29,160
51342523987,afg,33,49
51342535338,bfc,264,219
51342535700,cbf,11,155
51342544933,edb,285,224
51342562843,ece,122,126
51342566178,bcf,131,196
51342584013,ced,25,130
51342584343,bgd,66,36
51342606807,abg,274,31
51342609533,dbg,7,187
51342616406,bdf,227,222
51342622365,bfe,127,35
51342626706,cce,17,209
51342634963,add,136,221
51342645512,bcc,214,157
51342646917,dad,262,41
51342682780,fbf,54,168
51342696866,fce,240,183
51342700718,fdb,98,284
51342731088,gaa,171,27
51342774535,dec,86,210
51342817230,ddb,103,5
51342823446,gbg,276,110
51342841204,dgb,24,85
51342845321,eca,217,92
51342847780,adb,182,59
51342862947,bgf,252,105
51342863027,fab,258,283
51342867977,dgg,246,257
51342878670,afe,271,27
51342890529,bbb,34,215
51342890781,gab,199,44
51342892463,bdc,201,290
51342903659,bef,228,174
51342916897,efe,61,62
51342921285,cbe,167,192
51342955503,ged,34,271
51342957581,cgd,28,60
51342996937,fdf,167,76
51343015387,ebe,246,28
51343031472,dfe,102,43
51343045832,adc,197,143
51343058517,bbb,291,206
51343100372,ffc,217,76
51343102781,dea,118,76
51343107363,edb,232,226
51343142787,bbg,149,188
51343143200,bbf,5,301
51343168436,aea,220,5
51343171380,bdg,177,75
51343172027,gfd,69,5
51343179496,ebf,254,40
51343184702,gga,43,55
51343191284,abd,27,130
51343233346,aba,114,123
51343240923,bed,224,49
51343308091,fea,172,221
51343310458,cdf,207,162
51343326485,bcb,249,10
51343336915,aac,217,44
51343349323,gde,43,296
51343360794,ggg,227,118
51343363310,ebf,277,35
51343406338,ega,60,182
51343417940,fae,50,237
51343428960,faa,85,267
51343438160,abb,104,103
51343447525,ffe,55,365
51343469169,aad,149,202
51343473393,bda,250,120
51343474205,ade,118,119
51343494209,gff,200,175
51343507535,fdc,152,276
51343533040,dde,80,262
51343536603,dcb,59,228
51343537981,bdb,85,91
51343546107,cfc,113,96
51343546441,cba,141,209
51343586045,cbd,3,41
51343633451,dga,279,408
51343674438,bge,250,217
51343685304,bfb,9,42
51343688415,deb,228,259
51343698815,ede,213,158
51343701389,gfb,29,161
51343720440,ebd,192,21
51343756793,bga,62,67
51343771082,gga,188,45
51343814575,bae,89,176
51343832738,abg,202,36
51343846162,bgc,278,180
51343899666,dgc,116,147
51343923188,aff,125,223
51343952760,ada,156,223
51343973001,agb,2,148
51343993896,dda,81,346
51343998347,ffd,154,45
51344012559,fac,155,18
51344024198,ffa,226,217
51344045255,aag,142,146
51344049947,gde,57,278
51344068707,bcg,137,240
51344117318,edc,97,89
51344120015,eae,135,283
51344160801,bfe,235,30
51344253426,fgf,45,134
51344259269,efa,33,13
51344264795,bgg,6,325
51344269455,efe,98,62
51344283169,cff,276,52
51344283783,aea,124,5
51344295963,acc,276,214
51344298960,age,73,92
51344302327,dfb,15,66
51344315612,cga,142,209
51344366084,afg,23,51
51344373002,ddf,147,25
51344376193,edd,234,102
51344388058,eda,14,87
51344398446,gaf,44,153
51344405882,ggf,278,22
51344414849,eab,192,29
51344435756,aae,76,272
51344441345,cff,2,57
51344474653,aae,61,301
51344479055,cga,267,192
51344494662,fbg,29,171
51344509287,gcg,279,114
51344525765,bdg,50,81
51344540809,bfg,2,123
51344564499,gfa,96,110
51344607451,ada,92,187
51344644803,bab,86,580
51344651283,bcc,180,186
51344655281,dga,246,338
51344687752,egd,156,311
51344688702,ggd,192,232
51344691452,cfe,126,124
51344734628,cfc,252,105
51344760914,cgg,94,227
51344768093,bfb,221,49
51344776112,gbc,10,230
51344792843,fda,254,291
51344797754,cge,231,177
51344810301,gfg,43,278
51344811351,ced,282,109
51344820792,fde,188,210
51344828922,efg,95,169
51344842736,agd,132,101
51344844369,ebg,54,148
51344849187,ebc,127,27
51344852941,eee,276,36
51344899262,ccd,65,170
51344904015,agg,285,286
51344904877,ecd,1,104
51344913498,dcd,257,255
51344920800,eae,124,288
51344956950,dbe,134,25
51344977556,eac,266,98
51344977817,dfa,129,463
51344982011,edf,234,174
51345047093,dbb,246,125
51345064137,gce,272,216
51345071342,cfg,142,95
51345081090,bca,35,146
51345088686,dbf,33,155
51345090375,dca,298,254
51345091252,baa,164,109
51345106929,cdb,257,5
51345132929,eeg,205,237
51345166231,feg,133,213
51345187208,acg,53,135
51345206852,ade,250,99
51345212769,bgd,102,37
51345226123,cdg,244,335
51345256385,cab,231,74
51345268315,fbc,57,5
51345293127,ecd,106,107
51345303943,bff,49,325
51345304716,eec,214,157
51345313434,efd,135,193
51345313986,faf,128,89
51345327340,dad,266,37
51345330506,aeb,224,292
51345335091,fgf,118,138
51345341276,bec,255,78
51345363057,ccg,123,193
51345387638,fcd,32,15
51345402906,dfd,278,225
51345404314,bcd,7,182
51345406146,beb,22,134
51345414663,fcc,273,185
51345438644,fef,142,12
51345455779,agc,11,431
51345470042,gfe,157,92
51345483452,fga,51,183
51345487523,baf,29,202
51345512993,fge,14,63
51345532254,bdd,15,44
51345554233,gda,44,290
51345573524,fee,150,88
51345590899,afd,71,319
51345643997,dfg,128,185
51345669726,bag,132,295
51345688889,gba,15,185
51345699493,cbf,250,151
51345725397,gcc,65,28
51345731544,cac,242,77
51345734544,efg,152,172
51345802480,cgf,123,245
51345827991,ffg,45,273
51345836982,dcb,173,255
51345863123,aag,164,156
51345877269,gde,93,275
51345880983,deg,257,80
51345882686,gcg,94,124
51345898930,cbc,265,199
51345951067,agd,211,109
51345956731,ded,238,161
51345965465,aga,197,109
51345981236,dge,103,178
51346000732,deb,45,259
51346007809,ebb,127,89
51346014348,def,12,411
51346020096,gbf,21,129
51346026429,aed,213,111
51346043579,cae,261,171
51346044778,aaa,95,256
51346052685,cgd,257,48
51346060746,aaf,15,159
51346089869,eae,26,313
51346093187,dbb,34,117
51346095566,ccb,165,15
51346099687,gdd,41,41
51346107403,fbd,292,77
51346110206,dce,294,152
51346127737,bba,298,7
51346131139,ebe,297,28
51346143866,cgc,65,178
51346178703,dbc,93,172
51346194278,gcb,284,122
51346216140,bcc,251,171
51346224036,bgb,197,100
51346252099,gdg,78,278
51346257397,aab,132,372
51346271392,ged,39,317
51346273096,gea,52,142
51346285887,caf,274,122
51346290431,gcf,28,93
51346291290,cda,167,132
51346299890,fab,221,322
51346314616,dga,283,358
51346321064,cfb,189,36
51346353957,gfd,53,5
51346372239,dcc,8,70
51346393280,bde,169,98
51346405926,cce,292,240
51346412159,efb,21,150
51346425957,aba,158,100
51346438318,gca,283,396
51346456078,cdf,110,165
51346477020,gac,198,208
51346477730,adg,36,24
51346498815,bff,50,266
51346501183,cag,272,375
51346513927,dce,132,179
51346529126,ffc,243,72
51346561788,cbg,259,115
51346562577,aca,86,36
51346579269,gae,167,182
51346597830,egc,169,331
51346608734,dbf,294,134
51346632953,gde,271,316
51346633796,egf,110,132
51346665769,aec,93,38
51346690645,cca,99,63
51346735170,faa,72,299
51346743389,abc,77,211
51346755728,fgc,29,114
51346807886,eaa,285,178
51346825440,fgg,192,198
51346846397,aee,32,212
51346902992,bbf,257,273
51346922417,cac,49,85
51346931303,ege,184,38
51346960069,ggd,44,204
51346977497,cce,126,276
51346991929,adg,266,22
51347015041,gab,280,41
51347015587,daf,206,287
51347016391,dcc,295,67
51347017427,gca,84,467
51347023388,cfe,38,133
51347029333,bed,239,58
51347030063,cgb,63,29
51347037739,gef,65,303
51347068323,gec,267,5
51347094987,bdd,130,40
51347098485,dcg,228,79
51347126593,acb,54,30
51347126689,bcg,182,242
51347132671,aea,214,5
51347146812,ecf,191,116
51347156065,cef,213,184
51347161240,efc,276,456
51347185602,gag,13,212
51347198770,agg,70,308
51347210548,fcf,75,237
51347222273,bcd,121,149
51347226677,edb,92,183
51347243942,aed,168,95
51347252712,gab,20,33
51347260128,cdd,216,364
51347261245,fcb,177,68
51347278852,afc,92,133
51347305866,eeb,260,192
51347315893,dcf,189,107
51347320489,dee,281,94
51347324173,beb,143,132
51347342150,bcd,248,154
51347355879,fbc,96,5
51347384368,ecd,247,103
51347402954,ggd,266,232
51347403257,bfa,97,236
51347413099,dac,17,8
51347420301,bca,81,146
51347436462,gge,106,247
51347441887,ebb,156,72
51347462570,fbe,144,52
51347494878,ggf,27,25
51347512580,fag,191,132
51347515306,dbd,277,217
51347559965,bee,280,189
51347565591,gba,19,155
51347565962,ddg,127,497
51347579542,cbb,172,51
51347605848,ace,169,107
51347613589,daa,242,194
51347613645,fad,192,36
51347618895,dbb,120,101
51347628273,ade,70,106
51347630551,cgc,265,202
51347631936,ceg,124,213
51347634032,cac,270,99
51347643437,acf,239,143
51347678147,bad,141,204
51347687105,cde,101,350
51347714631,afb,36,175
51347728650,adc,80,165
51347738292,baa,153,94
51347760770,feg,94,185
51347768019,dae,285,257
51347778140,bce,246,122
51347780155,cgf,45,274
51347814544,bdf,47,217
51347820336,bge,7,245
51347827811,fdd,282,115
51347865209,agf,59,102
51347868968,ecc,257,212
51347882216,eea,217,139
51347898546,cff,210,57
51347898584,ggc,50,263
51347905403,dfc,233,100
51347937279,afa,111,302
51347945286,fed,242,71
51347956569,dab,141,132
51347984692,baf,86,232
51347998560,ggb,93,220
51348000434,acd,83,104
51348028118,fbd,100,84
51348032932,bge,65,289
51348038643,gcc,209,32
51348117994,geb,133,39
51348154969,aae,119,310
51348164019,gfc,181,298
51348176386,abc,138,242
51348186339,fbb,253,184
51348196431,bdc,93,316
51348200053,fba,132,187
51348208687,adf,89,11
51348225057,ebe,243,31
51348229810,fea,52,214
51348237574,cdc,110,74
51348237779,fgb,280,74
51348263037,efe,239,73
51348270622,ccc,190,72
51348294265,eag,268,186
51348317009,eba,164,129
51348430944,egd,27,261
51348507969,dca,41,208
51348510689,ced,19,99
51348516521,gdb,139,243
51348545529,fgf,36,160
51348571844,aga,243,110
51348620223,eff,179,195
51348650138,ddc,232,162
51348654964,ade,199,90
51348667009,ggc,168,226
51348678948,ege,252,38
51348689325,fec,290,201
51348716771,egb,47,100
51348733320,eed,10,114
51348757846,feb,197,269
51348768048,bfd,207,144
51348770397,ffc,41,71
51348789140,dcf,223,104
51348790191,ggd,88,204
51348818719,eeg,24,227
51348823137,bdf,163,199
51348832662,ace,285,85
51348845439,gfb,112,177
51348852510,cec,158,165
51348853355,ddf,260,24
51348871486,ecf,201,110
51348893388,fbg,102,171
51348897139,dge,225,176
51348898441,dbg,275,203
51348904269,fde,140,247
51348906164,dfa,104,532
51348917487,baa,225,96
51348926641,dgf,43,302
